row_id,source_state_abbr,municipality,health_unit_name,old_formatted_address,old_lat,old_lng,old_place_id,old_score,old_review_reasons,best_candidate_pattern,best_candidate_query,best_formatted_address,best_lat,best_lng,best_place_id,best_partial_match,best_location_type,best_candidate_score,best_candidate_reasons,score_delta,repair_outcome
MA_0053,MA,GRAJAU,Hospital Regional de Grajau,"São Roque, SP, Brasil",-23.5298156,-47.13740019999999,ChIJA25rtawSz5QRo3BaPc5Avxs,5,,unit_muni_state,"Hospital Regional de Grajau, GRAJAU, MARANHÃO, Brasil","Grajaú, MA, 65940-000, Brasil",-5.8247306,-46.1594346,ChIJuWXrIxoc0pIRysjr3Susbz0,true,APPROXIMATE,95,in_brazil +50; state_unknown; muni_in_fa +30; loc_type=APPROXIMATE +5; specific_fa +15; partial+non_rooftop -5,90,improved_confidently
MA_0056,MA,GOV. LUIS ROCHA,Hospital Municipal Pedro Ferreira Calado,"Tv. Juscelino Kubistchek Dois, Gov. Luiz Rocha - MA, 65795-000, Brasil",-5.474301899999999,-44.0720335,ChIJ6_O11Du9iAcR-03Jqwpchxs,90,,addr_muni_state,"Praça Presidente Jucelino, GOV. LUIS ROCHA, MARANHÃO, Brasil","Praça Pres. Jucelino, Gov. Luiz Rocha - MA, 65795-000, Brasil",-5.4743204,-44.072075,ChIJA1zS1Tu9iAcRQ7LGHN7vS5M,false,GEOMETRIC_CENTER,95,in_brazil +50; state_match(MA) +40; muni_not_in_fa -30; loc_type=GEOMETRIC_CENTER +20; specific_fa +15,5,improved_but_still_review
MA_0102,MA,PINDARÉ MIRIM,Hospital e Maternidade José Sarney,"R. Elías Haickel, Pindaré-Mirim - MA, 65370-000, Brasil",-3.6052413,-45.3414978,ChIJeyxwXSmeypIR7YlnzL3ubTw,90,,addr_muni_state,"AV ELIAS HAICKEL, PINDARÉ MIRIM, MARANHÃO, Brasil","R. Elías Haickel, Pindaré-Mirim - MA, 65370-000, Brasil",-3.6052413,-45.3414978,ChIJeyxwXSmeypIR7YlnzL3ubTw,false,GEOMETRIC_CENTER,95,in_brazil +50; state_match(MA) +40; muni_not_in_fa -30; loc_type=GEOMETRIC_CENTER +20; specific_fa +15,5,improved_but_still_review
MA_0104,MA,PRESIDENTE DUTRA,Hosp. Macrorregional de Urgência e Emergência de Presidente Dutra (SOCORRÃO),"R. Hónorato Gomes, Pres. Dutra - MA, 65760-000, Brasil",-5.2917451,-44.4907241,ChIJla10BsldiAcRvEYBtyMWMY0,90,,addr_muni_state,"Rua Honorato Gomes, S/N Centro, PRESIDENTE DUTRA, MARANHÃO, Brasil","R. Hónorato Gomes, Pres. Dutra - MA, 65760-000, Brasil",-5.2917451,-44.4907241,ChIJla10BsldiAcRvEYBtyMWMY0,false,GEOMETRIC_CENTER,95,in_brazil +50; state_match(MA) +40; muni_not_in_fa -30; loc_type=GEOMETRIC_CENTER +20; specific_fa +15,5,improved_but_still_review
MA_0105,MA,PRESIDENTE VARGAS,Hospial Municipal Carlos Vidal da Silva,"R. São Jorge, Pres. Vargas - MA, 65455-000, Brasil",-3.4052465,-44.0215087,ChIJn4hdWQC-9AcRlVoUH78znQU,90,,addr_muni_state,"Av. Pio XII, S/N Centro, PRESIDENTE VARGAS, MARANHÃO, Brasil","Av. Pio XII, Pres. Vargas - MA, 65455-000, Brasil",-3.408103,-44.028327,ChIJ7x6wJgW-9AcRUd_cha0aFXA,false,GEOMETRIC_CENTER,95,in_brazil +50; state_match(MA) +40; muni_not_in_fa -30; loc_type=GEOMETRIC_CENTER +20; specific_fa +15,5,improved_but_still_review
MA_0132,MA,SÃO PREDRO DOS CRENTES,Hospital Amancio Coutinho,"RUA ANTONIO FELIZMINO, S/N - SETOR TAVARES, São Pedro dos Crentes - MA, 65978-000, Brasil",-6.8242864,-46.5322758,ChIJ2SY_vAvI1pIRRv94W2S1gfk,115,,unit_muni_state,"Hospital Amancio Coutinho, SÃO PREDRO DOS CRENTES, MARANHÃO, Brasil","RUA ANTONIO FELIZMINO, S/N - SETOR TAVARES, São Pedro dos Crentes - MA, 65978-000, Brasil",-6.8242864,-46.5322758,ChIJ2SY_vAvI1pIRRv94W2S1gfk,true,ROOFTOP,115,in_brazil +50; state_match(MA) +40; muni_not_in_fa -30; loc_type=ROOFTOP +40; specific_fa +15,0,unchanged_bad
MA_0138,MA,SENADOR ALEXANDRE COSTA,Hospital Municipal Maria José Machado,"R. Conego Aderson, Sen. Alexandre Costa - MA, 65783-000, Brasil",-5.2575402,-44.0555544,ChIJG6LsLh3DiAcR2FHBKWreFak,90,,addr_muni_state,"Rua Conego Aderson, S/N Centro, SENADOR ALEXANDRE COSTA, MARANHÃO, Brasil","R. Conego Aderson, Sen. Alexandre Costa - MA, 65783-000, Brasil",-5.2575402,-44.0555544,ChIJG6LsLh3DiAcR2FHBKWreFak,false,GEOMETRIC_CENTER,95,in_brazil +50; state_match(MA) +40; muni_not_in_fa -30; loc_type=GEOMETRIC_CENTER +20; specific_fa +15,5,improved_but_still_review
MA_0140,MA,SUCUPIRA DO NORTE,Hospital Municipal Augusto de Sousa Milhomem,"Pastos Bons - MA, 65870-000, Brasil",-6.488507599999999,-44.1886009,ChIJca76gfXFhgcR40TPeU9pWeM,60,,unit_muni_uf,"Hospital Municipal Augusto de Sousa Milhomem, SUCUPIRA DO NORTE - MA, Brasil","Pastos Bons - MA, 65870-000, Brasil",-6.488507599999999,-44.1886009,ChIJca76gfXFhgcR40TPeU9pWeM,false,GEOMETRIC_CENTER,65,in_brazil +50; state_match(MA) +40; muni_not_in_fa -30; loc_type=GEOMETRIC_CENTER +20; generic_fa -15,5,improved_but_still_review
MG_0069,MG,Coroaci,P. A. Gentil Ferreira Oliveira,"Centro, Pouso Alegre - MG, 37550-000, Brasil",-22.229865,-45.9336873,ChIJC8ga0rDHy5QRyhtR1Ew4nvg,75,,unit_muni_state,"P. A. Gentil Ferreira Oliveira, Coroaci, MINAS GERAIS, Brasil","R. Gentil Ferreira de Oliveira - Coroaci, MG, 39710-000, Brasil",-18.6302308,-42.2840572,ChIJmdZuGV3qsQARbzCSlq2kNE8,true,GEOMETRIC_CENTER,110,in_brazil +50; state_unknown; muni_in_fa +30; loc_type=GEOMETRIC_CENTER +20; specific_fa +15; partial+non_rooftop -5,35,improved_but_still_review
MG_0071,MG,Coronel Fabriciano,UPA,"Av. Maanaim, Cel. Fabriciano - MG, Brasil",-19.5036491,-42.6156812,ChIJTWTJospVpQARvteNit7QFc8,60,,unit_muni_state,"UPA, Coronel Fabriciano, MINAS GERAIS, Brasil","R. Raimundo Alves de Carvalho, 95 - Santa Terezinha II, Cel. Fabriciano - MG, 35171-140, Brasil",-19.524209,-42.6136089,ChIJPbhkbDlUpQAR2rUmQJcVL5Q,true,ROOFTOP,115,in_brazil +50; state_match(MG) +40; muni_not_in_fa -30; loc_type=ROOFTOP +40; specific_fa +15,55,improved_confidently
MG_0086,MG,Ervália,Hospital Jorge Caetano de Matos,"Praça Dr. Jorge, Lavras - MG, 37200-232, Brasil",-21.2329361,-44.9973132,ChIJixUKVvT9nwARVZKMN9mGeDw,90,,unit_muni_state,"Hospital Jorge Caetano de Matos, Ervália, MINAS GERAIS, Brasil","R. Maria Merces Caetano, Ervália - MG, 36555-000, Brasil",-20.841089,-42.6520687,ChIJI_QebSFOowAR-QrShx3FTng,true,GEOMETRIC_CENTER,150,in_brazil +50; state_match(MG) +40; muni_in_fa +30; loc_type=GEOMETRIC_CENTER +20; specific_fa +15; partial+non_rooftop -5,60,improved_confidently
MG_0101,MG,Governador Valadares,Hospital Municipal Governador Valadares,"R. Teófilo Otoní, 361 - Esplanada, Gov. Valadares - MG, 35020-600, Brasil",-18.853806,-41.939943,ChIJo1Ck1gynsQARUGdPiFWpjIg,115,,unit_muni_state,"Hospital Municipal Governador Valadares, Governador Valadares, MINAS GERAIS, Brasil","R. Teófilo Otoní, 361 - Esplanada, Gov. Valadares - MG, 35020-600, Brasil",-18.853806,-41.939943,ChIJo1Ck1gynsQARUGdPiFWpjIg,false,ROOFTOP,115,in_brazil +50; state_match(MG) +40; muni_not_in_fa -30; loc_type=ROOFTOP +40; specific_fa +15,0,unchanged_bad
MG_0112,MG,Ipaiçu,Unidade Básica de Saúde Irene Theodoro de Oliveira,"Centro, Pirapora - MG, 39270-000, Brasil",-17.3490962,-44.947475,ChIJpeRkb6QLqgARs5JaxmgYsGw,75,,addr_muni_state,"Rua Minas Gerais, 31 Centro, Ipaiçu, MINAS GERAIS, Brasil","R. Minas Gerais, 31 - Centro, São José da Lapa - MG, 33350-000, Brasil",-19.7011613,-43.9620857,EkhSLiBNaW5hcyBHZXJhaXMsIDMxIC0gQ2VudHJvLCBTw6NvIEpvc8OpIGRhIExhcGEgLSBNRywgMzMzNTAtMDAwLCBCcmF6aWwiMBIuChQKEgnzUxkRaoimABGcGJA_RPagMxAfKhQKEgn1hkYTaoimABFEkFmQYhyuBw,true,RANGE_INTERPOLATED,95,in_brazil +50; state_match(MG) +40; muni_not_in_fa -30; loc_type=RANGE_INTERPOLATED +25; specific_fa +15; partial+non_rooftop -5,20,improved_but_still_review
MG_0126,MG,Itanhomi,Hospital São Vicente de Paulo,"São Vicente de Paula, Barbacena - MG, Brasil",-21.226742,-43.8066893,ChIJY_D7OreKoQARJfxbMo-1zVY,45,,addr_muni_state,"Rua JK, 574 - Centro, Itanhomi, MINAS GERAIS, Brasil","R. Juscelino Kubitscheck, 574 - Muriaé, MG, 36880-000, Brasil",-21.1288008,-42.3693376,Ej5SLiBKdXNjZWxpbm8gS3ViaXRzY2hlY2ssIDU3NCAtIE11cmlhw6ksIE1HLCAzNjg4MC0wMDAsIEJyYXppbCIxEi8KFAoSCU_RU5xGxrwAEXhbOs8AYUXPEL4EKhQKEglN0-okRMa8ABGKKaJ6VPDZKw,true,RANGE_INTERPOLATED,55,in_brazil +50; state_unknown; muni_not_in_fa -30; loc_type=RANGE_INTERPOLATED +25; specific_fa +15; partial+non_rooftop -5,10,improved_but_still_review
MG_0133,MG,Jacinto,Fundação Bom Pastor,"Centro, Belo Horizonte - MG, Brasil",-19.919168,-43.9386558,ChIJh6MZ4eSZpgARxD-_SrHADdA,45,,addr_muni_state,"Av. Antônio Ferreira Lúcio, 389 - Centro, Jacinto, MINAS GERAIS, Brasil","Av. Antônio Ferreira Lúcio, 389 - Jacinto, MG, 39930-000, Brasil",-16.1541909,-40.2958995,ChIJX3b61ETrSQcRB3HWETSL3To,true,ROOFTOP,135,in_brazil +50; state_unknown; muni_in_fa +30; loc_type=ROOFTOP +40; specific_fa +15,90,improved_confidently
MG_0140,MG,João Molevade,Hospital Margarida,"R. Dr. Geraldo Soares de Sá, S/N - Vila Tanque, João Monlevade - MG, 35930-437, Brasil",-19.8289624,-43.1438499,ChIJc2TE6RkHpQARboFWj6ybWpg,115,,unit_muni_state,"Hospital Margarida, João Molevade, MINAS GERAIS, Brasil","R. Dr. Geraldo Soares de Sá, S/N - Vila Tanque, João Monlevade - MG, 35930-437, Brasil",-19.8289624,-43.1438499,ChIJc2TE6RkHpQARboFWj6ybWpg,true,ROOFTOP,115,in_brazil +50; state_match(MG) +40; muni_not_in_fa -30; loc_type=ROOFTOP +40; specific_fa +15,0,unchanged_bad
MG_0218,MG,Ponte Nova,Hospital Arnaldo Gavazza,"Av. Dr. José Grossi - Guarapiranga, Pte. Nova - MG, 35430-213, Brasil",-20.4056064,-42.8910878,ChIJ9xEwZEOWpAARvIrv5uqtea8,95,,addr_muni_state,"Av. Dr. José Grossi, 16 - Guarapiranga, Ponte Nova, MINAS GERAIS, Brasil","Av. Dr. José Grossi, 16 - Guarapiranga, Pte. Nova - MG, 35430-213, Brasil",-20.4056904,-42.8910012,ChIJq6r6cEOWpAARqaK3Qigvqms,false,ROOFTOP,115,in_brazil +50; state_match(MG) +40; muni_not_in_fa -30; loc_type=ROOFTOP +40; specific_fa +15,20,improved_but_still_review
MG_0223,MG,Presidente Bernardes,Hospital Municipal Santo Antônio,"Av. Juca Quintão, 82, Pres. Bernardes - MG, 36475-000, Brasil",-20.7678285,-43.1810918,ChIJw4TfXBieowAROhCLI2z-Qko,115,,unit_muni_state,"Hospital Municipal Santo Antônio, Presidente Bernardes, MINAS GERAIS, Brasil","Av. Juca Quintão, 82, Pres. Bernardes - MG, 36475-000, Brasil",-20.7678285,-43.1810918,ChIJw4TfXBieowAROhCLI2z-Qko,false,ROOFTOP,115,in_brazil +50; state_match(MG) +40; muni_not_in_fa -30; loc_type=ROOFTOP +40; specific_fa +15,0,unchanged_bad
MG_0224,MG,Presidente Olegário,Hospital Municipal Darci José Fernandes,"Praça José Batista Marra, s/n - Centro, Pres. Olegário - MG, 38750-000, Brasil",-18.4193205,-46.42039279999999,ChIJLTAqXJWRrpQRUOJN2lvlpSY,115,,unit_muni_state,"Hospital Municipal Darci José Fernandes, Presidente Olegário, MINAS GERAIS, Brasil","Praça José Batista Marra, s/n - Centro, Pres. Olegário - MG, 38750-000, Brasil",-18.4193205,-46.42039279999999,ChIJLTAqXJWRrpQRUOJN2lvlpSY,false,ROOFTOP,115,in_brazil +50; state_match(MG) +40; muni_not_in_fa -30; loc_type=ROOFTOP +40; specific_fa +15,0,unchanged_bad
MG_0236,MG,S. Sebastião do Paraíso,Sta. Casa de Misericórdia,"Praça Comendador João Pio Figueiredo Westin, 92 - Centro, São Sebastião do Paraíso - MG, 37950-000, Brasil",-20.9260382,-46.98346249999999,ChIJEcipL2MXt5QRouKzBO3OX78,115,,unit_muni_state,"Sta. Casa de Misericórdia, S. Sebastião do Paraíso, MINAS GERAIS, Brasil","R. Raul Soares, 403 - Vila Muschioni, São Sebastião do Paraíso - MG, 37950-000, Brasil",-20.9267002,-46.9834047,ChIJiVkWMwAXt5QRrlYudkzcysY,true,ROOFTOP,115,in_brazil +50; state_match(MG) +40; muni_not_in_fa -30; loc_type=ROOFTOP +40; specific_fa +15,0,unchanged_bad
MG_0246,MG,Santo Antônio de Jacinto,UBS de Santo Antônio do Jacinto,"R. Beira Rio, 354 - Santo Antônio do Jacinto, MG, 39935-000, Brasil",-16.5392264,-40.1729593,ChIJ_4SLZuIaSgcRMI707Rx50E4,75,,addr_muni_state,"Rua Beira Rio, 354, Santo Antônio de Jacinto, MINAS GERAIS, Brasil","R. Beira Rio, 354 - Santo Antônio do Jacinto, MG, 39935-000, Brasil",-16.5392264,-40.1729593,ChIJ_4SLZuIaSgcRMI707Rx50E4,false,ROOFTOP,75,in_brazil +50; state_unknown; muni_not_in_fa -30; loc_type=ROOFTOP +40; specific_fa +15,0,unchanged_bad
MG_0259,MG,São José de Safira,PSF Maria Ribeiro Figueiredo,"R. Sra. Aparecida, 43 - Sao Jose Da Safira, São José da Safira - MG, 39785-000, Brasil",-18.325985,-42.148264,ChIJG5U74rcmsgARbIZT_m4B5a4,115,,addr_muni_state,"Rua Senhora Aparecida, 43, Centro, São José de Safira, MINAS GERAIS, Brasil","R. Sra. Aparecida, 43 - Sao Jose Da Safira, São José da Safira - MG, 39785-000, Brasil",-18.325985,-42.148264,ChIJG5U74rcmsgARbIZT_m4B5a4,false,ROOFTOP,115,in_brazil +50; state_match(MG) +40; muni_not_in_fa -30; loc_type=ROOFTOP +40; specific_fa +15,0,unchanged_bad
MG_0267,MG,Senador Firmino,Hospital São João de Deus,"R. Pio XII, 15, Sen. Firmino - MG, 36540-000, Brasil",-20.9160577,-43.0982615,ChIJDWrkR_YLowARjrTN0rAfm1g,115,,unit_muni_state,"Hospital São João de Deus, Senador Firmino, MINAS GERAIS, Brasil","R. Pio XII, 15, Sen. Firmino - MG, 36540-000, Brasil",-20.9160577,-43.0982615,ChIJDWrkR_YLowARjrTN0rAfm1g,false,ROOFTOP,115,in_brazil +50; state_match(MG) +40; muni_not_in_fa -30; loc_type=ROOFTOP +40; specific_fa +15,0,unchanged_bad
MG_0279,MG,Tumiritinga,Centro Municipal de Saude,"Praça Tiradentes, 58 - Centro, Belo Horizonte - MG, 30130-005, Brasil",-19.929816,-43.9322935,EkZQcmHDp2EgVGlyYWRlbnRlcywgNTggLSBDZW50cm8sIEJlbG8gSG9yaXpvbnRlIC0gTUcsIDMwMTMwLTAwNSwgQnJhemlsIjASLgoUChIJ2egGT-iZpgARC4k5UgVL3tkQOioUChIJn2fzUuiZpgARJIEdj-hYLHc,95,,unit_muni_uf,"Centro Municipal de Saude, Tumiritinga - MG, Brasil","Tumiritinga - MG, Brasil",-18.9785395,-41.6412916,ChIJSynLTJscsQARv7inFbll62g,true,APPROXIMATE,105,in_brazil +50; state_match(MG) +40; muni_in_fa +30; loc_type=APPROXIMATE +5; generic_fa -15; partial+non_rooftop -5,10,improved_but_still_review
MG_0295,MG,Visconde do Rio Branco,Hospital São João Batista,"Praça Jorge Carone Filho, 806 - Centro, Visc. do Rio Branco - MG, 36520-000, Brasil",-21.0207784,-42.8418157,ChIJZUW5Dts9owARxjTyCkcekos,115,,unit_muni_state,"Hospital São João Batista, Visconde do Rio Branco, MINAS GERAIS, Brasil","Praça Jorge Carone Filho, 806 - Centro, Visc. do Rio Branco - MG, 36520-000, Brasil",-21.0207784,-42.8418157,ChIJZUW5Dts9owARxjTyCkcekos,false,ROOFTOP,115,in_brazil +50; state_match(MG) +40; muni_not_in_fa -30; loc_type=ROOFTOP +40; specific_fa +15,0,unchanged_bad
MS_0022,MS,Coronel Sapucaia,Hosp. Mun. Aparecido Vidal Garcia,"Jardim do Lago, Aparecida do Taboado - MS, 79570-000, Brasil",-20.0947907,-51.0951832,ChIJIQGkN62WmZQR4H_Fq01nInw,75,,unit_muni_state,"Hosp. Mun. Aparecido Vidal Garcia, Coronel Sapucaia, MATO GROSSO DO SUL, Brasil","R. Aparecido Ribeiro da Silva, Cel. Sapucaia - MS, 79995-000, Brasil",-23.2573127,-55.5197377,ChIJba9QCm7gYZQRUrvxylVCSuE,true,GEOMETRIC_CENTER,90,in_brazil +50; state_match(MS) +40; muni_not_in_fa -30; loc_type=GEOMETRIC_CENTER +20; specific_fa +15; partial+non_rooftop -5,15,improved_but_still_review
MS_0036,MS,Itaquiraí,Hospital São Francisco de Itaquiraí,"Centro, Campo Grande - MS, Brasil",-20.4617189,-54.61223709999999,ChIJY-TUZp7ohpQRe9Vn10ohHm4,45,,unit_addr_muni_state,"Hospital São Francisco de Itaquiraí, Rua Senador Antônio Vilela, 550 - Centro, Itaquiraí, MATO GROSSO DO SUL, Brasil","R. Sen. Teotônio Viléla, 550 - Centro, Itaquiraí - MS, 79965-000, Brasil",-23.4799835,-54.1838943,ChIJjRhw7G1ki5QRUjJ401A56Ww,true,ROOFTOP,175,in_brazil +50; state_match(MS) +40; muni_in_fa +30; loc_type=ROOFTOP +40; specific_fa +15,130,improved_confidently
MS_0059,MS,São Gabriel d'Oeste,Hospital Municipal José Valdir Antunes de Oliveira,"R. João E. Rosa, 1156 - Lot. Capao Redondo II, São Gabriel do Oeste - MS, 79490-000, Brasil",-19.3940223,-54.5808318,ChIJ6VcTrXengZQR3VQMzGu4DAo,115,,unit_muni_state,"Hospital Municipal José Valdir Antunes de Oliveira, São Gabriel d'Oeste, MATO GROSSO DO SUL, Brasil","R. João E. Rosa, 1156 - Lot. Capao Redondo II, São Gabriel do Oeste - MS, 79490-000, Brasil",-19.3940223,-54.5808318,ChIJ6VcTrXengZQR3VQMzGu4DAo,true,ROOFTOP,115,in_brazil +50; state_match(MS) +40; muni_not_in_fa -30; loc_type=ROOFTOP +40; specific_fa +15,0,unchanged_bad
MT_0028,MT,Cocalinho,Hospital Municipal,"Centro, Alto Araguaia - MT, 78780-000, Brasil",-17.3149634,-53.2153771,ChIJVwblWLKafJMRuFhax-PGlN0,75,,addr_muni_state,"Av. Araguaia s/n - Centro,, Cocalinho, MATO GROSSO, Brasil","Av. Araguaia, Cocalinho - MT, 78680-000, Brasil",-14.3940449,-51.0027118,ChIJpS-l5y9oaZMR8riH6WPfQp4,true,GEOMETRIC_CENTER,150,in_brazil +50; state_match(MT) +40; muni_in_fa +30; loc_type=GEOMETRIC_CENTER +20; specific_fa +15; partial+non_rooftop -5,75,improved_confidently
MT_0038,MT,General Carneiro,Hospital Municipal Bonifácio Ribeiro Vilela,"Av. Rachide Mamede, 1 - Gen. Carneiro, MT, 78620-000, Brasil",-15.7076577,-52.7576573,EjxBdi4gUmFjaGlkZSBNYW1lZGUsIDEgLSBHZW4uIENhcm5laXJvLCBNVCwgNzg2MjAtMDAwLCBCcmF6aWwiMBIuChQKEglnbWzqxQNwkxHx8eEM1kfAghABKhQKEgnTGDXSxQNwkxFBZ1Z5cI0d_w,55,,unit_muni_state,"Hospital Municipal Bonifácio Ribeiro Vilela, General Carneiro, MATO GROSSO, Brasil","Av. Perimetral - Centro, Gen. Carneiro - MT, 78620-000, Brasil",-15.706643,-52.7542313,ChIJ91PUpuADcJMRSg1u48IgF3w,true,GEOMETRIC_CENTER,90,in_brazil +50; state_match(MT) +40; muni_not_in_fa -30; loc_type=GEOMETRIC_CENTER +20; specific_fa +15; partial+non_rooftop -5,35,improved_but_still_review
MT_0072,MT,Ponte Branca,Hospital MunicipalBom Jesus,"R. Pres. Dutra, Pte. Branca - MT, 78610-000, Brasil",-16.7675977,-52.8367876,ChIJTS8YFM43e5MRwgkJvmpmzD8,90,,unit_muni_state,"Hospital MunicipalBom Jesus, Ponte Branca, MATO GROSSO, Brasil","R. Pres. Dutra, Pte. Branca - MT, 78610-000, Brasil",-16.7675977,-52.8367876,ChIJTS8YFM43e5MRwgkJvmpmzD8,false,GEOMETRIC_CENTER,95,in_brazil +50; state_match(MT) +40; muni_not_in_fa -30; loc_type=GEOMETRIC_CENTER +20; specific_fa +15,5,improved_but_still_review
MT_0086,MT,Rosário Oeste,Unidade de Pronto Atendimento,"R. Mal. Deodoro da Fonseca - Centro Norte, Várzea Grande - MT, 78135-730, Brasil",-15.6631609,-56.1216301,ElFSLiBNYWwuIERlb2Rvcm8gZGEgRm9uc2VjYSAtIENlbnRybyBOb3J0ZSwgVsOhcnplYSBHcmFuZGUgLSBNVCwgNzgxMzUtNzMwLCBCcmF6aWwiLiosChQKEgkbZgTG0q2dkxHepPf5A_J_oRIUChIJr_v-neutnZMRIIvb7_q11B8,90,,addr_muni_state,"Rua marechal Deodoro da Fonseca,925, Centro., Rosário Oeste, MATO GROSSO, Brasil","R. Mal. Deodoro - Rosário Oeste, MT, 78480-000, Brasil",-14.8337742,-56.4292463,ChIJXUy4KOPsnpMR6nxyiSxztsE,true,GEOMETRIC_CENTER,110,in_brazil +50; state_unknown; muni_in_fa +30; loc_type=GEOMETRIC_CENTER +20; specific_fa +15; partial+non_rooftop -5,20,improved_but_still_review
MT_0095,MT,Serra Nova do Norte,Centro de Saúde,"R. Açaí, Serra Nova Dourada - MT, 78668-000, Brasil",-12.0877194,-51.4005686,ChIJybIXDDD0E5MRFTjzkwlJhDE,90,,addr_muni_state,"Rua Açai,s/n,– Serra Nova Dourada – CEP: 78668-000, Serra Nova do Norte, MATO GROSSO, Brasil","R. Açaí, Serra Nova Dourada - MT, 78668-000, Brasil",-12.0877194,-51.4005686,ChIJybIXDDD0E5MRFTjzkwlJhDE,false,GEOMETRIC_CENTER,95,in_brazil +50; state_match(MT) +40; muni_not_in_fa -30; loc_type=GEOMETRIC_CENTER +20; specific_fa +15,5,improved_but_still_review
PA_0006,PA,Almerim,Hospital Municipal Monte Dourado,"Monte Dourado, Almeirim - PA, 68230-000, Brasil",-0.8678172,-52.5349937,ChIJRbSK9oSvnJIRYe8ytcC734c,75,,unit_muni_state,"Hospital Municipal Monte Dourado, Almerim, PARÁ, Brasil","Av. Daniel Keith Ludwig - Monte Dourado, Almeirim - PA, 68230-000, Brasil",-0.8621363999999999,-52.5412039,ChIJP4B3wI-vnJIR8Jjv2YLBXg0,true,GEOMETRIC_CENTER,90,in_brazil +50; state_match(PA) +40; muni_not_in_fa -30; loc_type=GEOMETRIC_CENTER +20; specific_fa +15; partial+non_rooftop -5,15,improved_but_still_review
PA_0007,PA,Almerim,Hospital Municipal de Almerim,"Almeirim - PA, 68230-000, Brasil",-1.5281465,-52.5772966,ChIJPd1CB9zJfY0RyQ7oLyTtXms,45,,unit_muni_state,"Hospital Municipal de Almerim, Almerim, PARÁ, Brasil","Almeirim - PA, 68230-000, Brasil",-1.5281465,-52.5772966,ChIJPd1CB9zJfY0RyQ7oLyTtXms,true,APPROXIMATE,45,in_brazil +50; state_match(PA) +40; muni_not_in_fa -30; loc_type=APPROXIMATE +5; generic_fa -15; partial+non_rooftop -5,0,unchanged_bad
PA_0067,PA,Eldorado dos Carajás,Hospital Municipal de Eldorado dos Carajás,"R. Oziel Carneiro, 200, Eldorado do Carajás - PA, 68524-000, Brasil",-6.1044081,-49.3801228,ChIJTec3Nxon3ZIR67xbKFhAClI,115,,unit_muni_state,"Hospital Municipal de Eldorado dos Carajás, Eldorado dos Carajás, PARÁ, Brasil","R. Oziel Carneiro, 200, Eldorado do Carajás - PA, 68524-000, Brasil",-6.1044081,-49.3801228,ChIJTec3Nxon3ZIR67xbKFhAClI,false,ROOFTOP,115,in_brazil +50; state_match(PA) +40; muni_not_in_fa -30; loc_type=ROOFTOP +40; specific_fa +15,0,unchanged_bad
PA_0118,PA,Piçarras,Unidade Mista de Saúde de Piçarras,"Brasil Novo, PA, 68148-000, Brasil",-3.3032362,-52.540469,ChIJAYRjoP9xkpIR8lyH20CPa-Q,35,,unit_muni_uf,"Unidade Mista de Saúde de Piçarras, Piçarras - PA, Brasil","274, - R. João Abreu Rangel, 138, Piçarra - PA, 68575-000, Brasil",-6.4424226,-48.8614969,ChIJw9dtaSB93JIRjWG6kSdt7kc,true,ROOFTOP,115,in_brazil +50; state_match(PA) +40; muni_not_in_fa -30; loc_type=ROOFTOP +40; specific_fa +15,80,improved_confidently
PA_0157,PA,Senador José Porfírio,Hospital Municipal de Senador José Porfirio,"R. 7 de Setembro, Sen. José Porfírio - PA, 68360-000, Brasil",-2.591632,-51.9528869,ChIJjRHgoNwIkZIRNj6IN4UpFw0,90,,unit_muni_state,"Hospital Municipal de Senador José Porfirio, Senador José Porfírio, PARÁ, Brasil","R. Sete de Setembro, 320-478, Sen. José Porfírio - PA, 68360-000, Brasil",-2.5905658,-51.9520537,ChIJ15Us74oJkZIR-MA2FjPy5f0,true,ROOFTOP,115,in_brazil +50; state_match(PA) +40; muni_not_in_fa -30; loc_type=ROOFTOP +40; specific_fa +15,25,improved_but_still_review
PA_0160,PA,Terra Santa,Hospital Municipal Frei Eliseu Eismann,"R. Frei Eliseu Eisman, Faro - PA, 68280-000, Brasil",-2.1677392,-56.739204,ChIJ_4_TV9hPY5IRDXb5uokUZLY,90,,unit_muni_uf,"Hospital Municipal Frei Eliseu Eismann, Terra Santa - PA, Brasil","Terra Santa, PA, 68285-000, Brasil",-2.1098286,-56.4915262,ChIJ-5ra8RM0Y5IRhidUICUyEmI,true,APPROXIMATE,95,in_brazil +50; state_unknown; muni_in_fa +30; loc_type=APPROXIMATE +5; specific_fa +15; partial+non_rooftop -5,5,improved_but_still_review
